2020년_ [기숙사 수용 현황 (대학)],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실제 수용 인원,,,"기숙사수용률
(C=B/Ax100)",기숙사 지원자 수(D),,,"입사 경쟁률
(E=D/B)","의무식
여부",구분,건물명,준공연도,1인실,,2인실,,3인실,,4인실 이상,
,,,,,,,,,학위과정,,비학위과정,,,,,,,,,,실수,기숙사비,실수,기숙사비,실수,기숙사비,실수,기숙사비
,,,,,,,,,내국인,외국인,외국인,,동일지역,타지역,합계,,,,,,,,,,,,,
2020,대학교,국립,부산,기존,부산대학교,"26,068",730,"5,355",474,163,21,20.5,0,658,658,0.5,O,민자(BTL),자유관,2018,80,385.2,650,203,0,0,0,0
2020,대학교,국립,부산,기존,부산대학교,"26,068",154,"5,355",108,0,0,20.5,0,108,108,0.5,O,직영(구내),효원재,1990,38,244.8,116,143.9,0,0,0,0
2020,대학교,국립,부산,기존,부산대학교,"26,068",144,"5,355",41,6,0,20.5,1,342,343,0.5,O,직영(구내),청학관,2010,0,0,144,157.2,0,0,0,0
2020,대학교,국립,부산,기존,부산대학교,"26,068",21,"5,355",0,0,0,20.5,1,127,128,0.5,O,직영(구내),매화관,2004,0,0,0,0,0,0,21,123.2
2020,대학교,국립,부산,기존,부산대학교,"26,068",464,"5,355",378,3,0,20.5,17,680,697,0.5,O,민자(BTL),행림관,2009,230,341,234,189.6,0,0,0,0
2020,대학교,국립,부산,기존,부산대학교,"26,068",188,"5,355",121,1,0,20.5,2,178,180,0.5,X,직영(구내),지행관,2018,77,361.9,111,193.1,0,0,0,0
2020,대학교,국립,부산,기존,부산대학교,"26,068",530,"5,355",295,47,0,20.5,0,342,342,0.5,O,민자(BTL),웅비관,2009,0,0,530,181.7,0,0,0,0
2020,대학교,국립,부산,기존,부산대학교,"26,068",50,"5,355",0,0,0,20.5,0,256,256,0.5,O,직영(구내),비마관,2004,0,0,0,0,0,0,50,123.2
2020,대학교,사립,부산,기존,부산외국어대학교,"8,225",147,"1,658",171,43,3,20.2,0,354,354,1.8,X,직영(구외),외성생활관,1997,0,0,111,232.6,36,186.2,0,0
2020,대학교,사립,부산,기존,부산외국어대학교,"8,225",670,"1,658","1,072",112,36,20.2,0,"2,563","2,563",1.8,O,민자(BTO),학생기숙사,2013,12,328.1,658,218.6,0,0,0,0
2020,대학교,사립,경남,기존,부산장신대학교,417,18,208,0,0,0,49.9,0,44,44,0.5,O,직영(구내),은혜관,2005,0,0,0,0,0,0,18,0
2020,대학교,사립,경남,기존,부산장신대학교,417,34,208,0,0,0,49.9,0,60,60,0.5,O,직영(구내),진리관,2001,0,0,0,0,0,0,34,0
2020,대학교,사립,서울,기존,삼육대학교,"5,937",127,"1,575",0,0,0,26.5,37,249,286,0.8,X,직영(구내),브니엘관,2020,14,471.4,63,300,50,210,0,0
2020,대학교,사립,서울,기존,삼육대학교,"5,937",129,"1,575",34,10,13,26.5,28,330,358,0.8,X,직영(구내),에덴관,2003,0,0,0,0,0,0,129,167.1
2020,대학교,사립,서울,기존,삼육대학교,"5,937",127,"1,575",35,0,0,26.5,33,218,251,0.8,X,직영(구내),살렘관,2018,10,471.4,92,300,25,210,0,0
2020,대학교,사립,서울,기존,삼육대학교,"5,937",125,"1,575",40,10,13,26.5,72,255,327,0.8,X,직영(구내),시온관,2003,0,0,0,0,0,0,125,167.1
2020,대학교,사립,서울,기존,상명대학교,"7,307",24,754,0,10,3,10.3,0,36,36,1,X,직영(구내),학생생활관 A동,1984,0,0,8,161.5,0,0,16,116.3
2020,대학교,사립,서울,기존,상명대학교,"7,307",4,754,0,0,0,10.3,0,2,2,1,X,직영(구외),학생생활관 E동,2003,0,0,2,161.5,0,0,2,116.3
2020,대학교,사립,서울,기존,상명대학교,"7,307",9,754,0,4,0,10.3,0,19,19,1,X,직영(구내),학생생활관 B동,2006,2,258,5,161.5,1,129,1,116.3
2020,대학교,사립,서울,기존,상명대학교,"7,307",56,754,52,0,0,10.3,0,235,235,1,X,행복기숙사,상명행복생활관,2017,2,217,0,0,54,217,0,0
2020,대학교,사립,서울,기존,상명대학교,"7,307",32,754,36,0,0,10.3,0,252,252,1,X,직영(구외),스뮤하우스,2010,2,276,2,181.3,0,0,28,102.6
2020,대학교,사립,서울,기존,상명대학교,"7,307",1,754,0,0,0,10.3,0,0,0,1,X,직영(구외),스뮤하유스,2010,0,0,0,0,0,0,1,46.2
2020,대학교,사립,서울,기존,상명대학교,"7,307",3,754,0,0,0,10.3,0,0,0,1,X,직영(구외),학생생활관 F동,1995,0,0,0,0,0,0,3,96.8
2020,대학교,사립,서울,기존,상명대학교,"7,307",14,754,0,6,3,10.3,0,34,34,1,X,직영(구내),학생생활관 D동,2005,0,0,7,161.5,0,0,7,116.3
2020,대학교,사립,서울,기존,상명대학교,"7,307",2,754,0,0,0,10.3,0,8,8,1,X,직영(구내),학생생활관 C동,1991,0,0,0,0,0,0,2,116.3
2020,대학교,사립,서울,기존,상명대학교,"7,307",25,754,0,0,0,10.3,0,109,109,1,X,직영(구외),스뮤하우스,2010,0,0,0,0,0,0,25,87.7
2020,대학교,사립,서울,기존,상명대학교,"7,307",20,754,0,6,8,10.3,0,36,36,1,X,직영(구외),학생생활관 G동,2005,0,0,7,161.5,0,0,13,112.2
2020,대학교,사립,서울,기존,상명대학교,"7,307",2,754,0,0,0,10.3,0,10,10,1,X,직영(구외),스뮤하우스,2010,0,0,0,0,0,0,2,63.4
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",15,"1,102",0,0,0,18.7,0,0,0,1.6,X,직영(구내),타운하우스 C동,2003,0,0,15,97.8,0,0,0,0
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",18,"1,102",14,0,0,18.7,0,14,14,1.6,X,직영(구내),타운하우스 A동,1997,0,0,18,97.8,0,0,0,0
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",19,"1,102",0,0,0,18.7,0,0,0,1.6,X,직영(구내),타운하우스 D동,2003,0,0,19,97.8,0,0,0,0
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",18,"1,102",15,0,0,18.7,0,15,15,1.6,X,직영(구내),타운하우스 B동,1997,0,0,18,97.8,0,0,0,0
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",107,"1,102",1,6,9,18.7,0,343,343,1.6,X,직영(구내),청록학사 구관,1992,0,0,107,221.1,0,0,0,0
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",18,"1,102",13,0,0,18.7,0,13,13,1.6,X,직영(구내),타운하우스 신관,2000,0,0,18,97.8,0,0,0,0
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",50,"1,102",0,53,2,18.7,0,55,55,1.6,X,직영(구외),동보학사,1996,0,0,50,96.1,0,0,0,0
2020,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,"5,901",311,"1,102",8,5,13,18.7,0,"1,371","1,371",1.6,X,직영(구내),청록학사 신관,2009,10,476.3,301,287.4,0,0,0,0
2020,대학교,사립,강원,기존,상지대학교,"6,989",209,868,0,0,0,12.4,0,"1,302","1,302",2.5,X,직영(구내),믿음관,2004,2,183.9,201,183.9,0,0,6,0
2020,대학교,사립,강원,기존,상지대학교,"6,989",194,868,0,0,2,12.4,0,895,895,2.5,X,직영(구내),맑음관,1989,2,171.8,189,171.8,0,0,3,0
2020,대학교,사립,서울,기존,서강대학교,"9,936",447,"1,292",120,81,89,13,40,"1,149","1,189",1.3,X,민자(BTO),곤자가국제학사,2008,0,0,447,410.4,0,0,0,0
2020,대학교,사립,서울,기존,서강대학교,"9,936",18,"1,292",14,0,0,13,0,46,46,1.3,X,행복기숙사,한국장학재단-은행권 대학생 연합생활관,2017,0,0,18,154.3,0,0,0,0
2020,대학교,사립,서울,기존,서강대학교,"9,936",14,"1,292",9,0,0,13,0,20,20,1.3,X,행복기숙사,홍제행복기숙사,2014,0,0,10,277.8,0,0,4,210
2020,대학교,사립,서울,기존,서강대학교,"9,936",84,"1,292",31,1,0,13,13,401,414,1.3,O,직영(구외),벨라르미노학사,2003,0,0,4,207.1,0,0,80,207.1
2020,대학교,사립,서울,기존,서경대학교,"6,121",87,680,193,37,0,11.1,0,328,328,0.8,X,직영(구내),생활관 5동,2003,0,0,0,0,0,0,87,141.7
2020,대학교,사립,서울,기존,서경대학교,"6,121",24,680,0,0,11,11.1,0,11,11,0.8,X,직영(구내),생활관1동,2004,0,0,12,193.5,0,0,12,96.8
2020,대학교,사립,서울,기존,서경대학교,"6,121",57,680,114,0,0,11.1,0,131,131,0.8,X,직영(구내),생활관2동,2010,0,0,46,189,0,0,11,107.5
2020,대학교,사립,서울,기존,서경대학교,"6,121",3,680,0,0,10,11.1,0,10,10,0.8,X,직영(구외),생활관7동,1986,0,0,0,0,0,0,3,96.8
2020,대학교,사립,서울,기존,서경대학교,"6,121",5,680,66,0,0,11.1,0,63,63,0.8,X,직영(구내),군사학과 생활관,1992,0,0,0,0,0,0,5,12.2
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",140,"2,609",0,0,0,22.5,0,0,0,0.2,O,직영(구내),KB학사,2007,0,0,138,208.6,2,208.6,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",227,"2,609",0,0,0,22.5,0,0,0,0.2,O,민자(BTL),수림학사,2017,3,332.5,224,228,0,0,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",45,"2,609",0,15,0,22.5,15,0,15,0.2,O,민자(BTL),누리학사,2017,45,393.8,0,0,0,0,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",229,"2,609",0,0,0,22.5,0,0,0,0.2,O,민자(BTL),누리학사,2017,54,332.5,175,228,0,0,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",152,"2,609",0,133,64,22.5,197,0,197,0.2,O,민자(BTL),성림학사 여학생동,2008,4,0,148,205.1,0,0,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",75,"2,609",0,103,0,22.5,83,0,83,0.2,X,민자(BTL),성림학사 국제동,2008,50,453.8,20,306.5,0,0,5,238.9
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",21,"2,609",0,0,0,22.5,0,0,0,0.2,O,직영(구내),양명학사,2013,19,313.6,2,208.6,0,0,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",14,"2,609",13,0,0,22.5,13,0,13,0.2,O,직영(구내),인재원,2016,0,0,14,205.1,0,0,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",83,"2,609",0,0,0,22.5,0,0,0,0.2,O,직영(구내),불암학사,1992,0,0,83,205.1,0,0,0,0
2020,대학교,국립,서울,기존,서울과학기술대학교,"11,574",202,"2,609",0,119,36,22.5,155,0,155,0.2,O,민자(BTL),성림학사 남학생동,2008,0,0,4,205.1,0,0,198,165
2020,교육대학,국립,서울,기존,서울교육대학교,"1,553",230,893,122,0,0,57.5,13,109,122,0.1,X,민자(BTL),서록2관,2010,3,0,227,347.4,0,0,0,0
2020,교육대학,국립,서울,기존,서울교육대학교,"1,553",109,893,0,0,0,57.5,0,0,0,0.1,X,직영(구내),서록1관,1982,0,0,0,0,0,0,109,0
2020,대학교,사립,서울,기존,서울기독대학교,614,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",114,"6,900",115,38,0,25.3,25,156,181,1.3,X,직영(구내),2. 연건대학원생활관,2003,48,254.3,49,145.6,0,0,17,457.2
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",273,"6,900",396,194,0,25.3,0,895,895,1.3,X,직영(구내),4. 학부생활관(915~916동),2019,0,0,210,255.5,0,0,63,224.5
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",238,"6,900",383,42,0,25.3,0,672,672,1.3,X,민자(BTL),8. 학부생활관(906동),2010,14,312.2,224,221.4,0,0,0,0
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",117,"6,900",126,129,0,25.3,0,355,355,1.3,X,직영(구내),5. 대학원생활관(917동),2019,0,0,90,255.5,0,0,27,224.5
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",200,"6,900",167,33,0,25.3,0,280,280,1.3,X,직영(구내),6. 가족생활관(931~935동),1996,0,0,0,0,0,0,200,289.2
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240","1,137","6,900","1,519",333,0,25.3,0,"2,454","2,454",1.3,X,민자(BTL),7. 대학원생활관(900~905동),2010,236,312.2,901,221.4,0,0,0,0
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",306,"6,900",276,27,0,25.3,0,388,388,1.3,X,직영(구내),1. 대학원생활관(918동),1999,306,229.9,0,0,0,0,0,0
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",165,"6,900",874,66,0,25.3,0,"1,364","1,364",1.3,X,직영(구내),2. 학부생활관(919동),2003,0,0,0,0,0,0,165,172.8
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",507,"6,900",949,21,30,25.3,0,"1,364","1,364",1.3,X,직영(구내),3. 학부생활관(921~926동),1983,0,0,507,128.5,0,0,0,0
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",32,"6,900",28,4,1,25.3,12,25,37,1.3,X,직영(구내),3. 국제관,1984,18,472.1,10,196.7,0,0,4,885.2
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",72,"6,900",130,1,0,25.3,43,94,137,1.3,X,직영(구내),4. 함춘학생생활관,2005,0,0,72,138.6,0,0,0,0
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",211,"6,900",402,0,0,25.3,124,339,463,1.3,X,직영(구내),1. 연건학부생활관,1999,0,0,211,108.7,0,0,0,0
2020,대학교,국립대법인,서울,기존,서울대학교,"27,240",95,"6,900",75,13,1,25.3,0,90,90,1.3,X,직영(구내),상록학생생활관(A-B),2015,1,100.8,64,100.8,0,0,30,201.9
2020,대학교,공립,서울,기존,서울시립대학교,"10,095",314,"1,154",81,67,3,11.4,326,876,"1,202",1.9,X,직영(구내),생활관,2006,1,148.2,306,148.2,7,148.2,0,0
2020,대학교,공립,서울,기존,서울시립대학교,"10,095",520,"1,154",105,140,0,11.4,558,378,936,1.9,X,직영(구내),국제학사,2011,520,212.4,0,0,0,0,0,0
2020,대학교,사립,경기,기존,서울신학대학교,"2,867",62,401,62,6,0,14,0,164,164,0.9,X,직영(구내),퍼거슨 생활관,1974,0,0,9,212.8,53,161.5,0,0
2020,대학교,사립,경기,기존,서울신학대학교,"2,867",31,401,44,1,0,14,0,59,59,0.9,X,직영(구내),대학원 생활관,1990,0,0,1,161.5,30,161.5,0,0
2020,대학교,사립,경기,기존,서울신학대학교,"2,867",33,401,46,14,0,14,0,153,153,0.9,X,직영(구내),길보른 생활관,1987,0,0,0,0,0,0,33,161.5
2020,대학교,사립,서울,기존,서울여자대학교,"7,313",97,883,2,18,0,12.1,7,299,306,1.7,X,직영(구내),국제생활관,1962,2,226.6,95,226.6,0,0,0,0
2020,대학교,사립,서울,기존,서울여자대학교,"7,313",217,883,113,0,0,12.1,7,"1,073","1,080",1.7,X,직영(구내),샬롬하우스,2008,36,379.5,73,287.4,0,0,108,232.1
2020,대학교,사립,서울,기존,서울여자대학교,"7,313",25,883,6,0,0,12.1,0,21,21,1.7,X,행복기숙사,한국장학재단-은행권대학생연합생활관,2017,0,0,25,154.3,0,0,0,0
2020,대학교,사립,서울,기존,서울여자대학교,"7,313",9,883,0,0,0,12.1,1,55,56,1.7,X,직영(구내),바롬인성교육관10층,2001,0,0,0,0,9,187.2,0,0
2020,대학교,사립,경기,기존,서울장신대학교,555,56,217,211,6,0,39.1,237,0,237,1.1,O,직영(구내),생활관,2008,0,0,1,174.8,6,174.8,49,174.8
2020,대학교,사립,서울,기존,서울한영대학교,754,24,108,108,0,0,14.3,3,26,29,0.3,X,직영(구내),G동,2017,0,0,0,0,0,0,24,184.2
2020,대학교,사립,충북,기존,서원대학교,"6,860",82,964,0,0,0,14.1,4,365,369,1.5,O,직영(구내),"다애관,다정관",1989,0,0,0,0,0,0,82,109.1
2020,대학교,사립,충북,기존,서원대학교,"6,860",299,964,63,3,0,14.1,77,"1,006","1,083",1.5,X,직영(구내),목민관,2015,12,272.7,262,240,0,0,25,152.7
2020,대학교,사립,충남,기존,선문대학교,"9,464",198,"3,670",0,0,0,38.8,103,798,901,1.2,X,직영(구내),생활AB,1999,0,0,20,196.5,0,0,178,136.5
2020,대학교,사립,충남,기존,선문대학교,"9,464",621,"3,670",159,367,0,38.8,267,"2,055","2,322",1.2,X,직영(구내),생활MW,2006,8,200.5,0,0,570,171.4,43,200
2020,대학교,사립,충남,기존,선문대학교,"9,464",91,"3,670",38,83,0,38.8,40,304,344,1.2,X,직영(구내),생활NS,2003,2,200.5,25,196.5,0,0,64,136.5
2020,대학교,사립,충남,기존,선문대학교,"9,464",195,"3,670",0,0,0,38.8,116,897,"1,013",1.2,X,직영(구내),생활CD,1999,0,0,2,196.5,13,165.4,180,136.5
2020,대학교,사립,경기,기존,성결대학교,"5,467",10,601,11,0,0,11,0,24,24,0.4,X,직영(구내),A동,2013,0,0,7,329.3,1,311,2,292.7
2020,대학교,사립,경기,기존,성결대학교,"5,467",6,601,0,0,0,11,0,0,0,0.4,X,직영(구내),605-4,1991,0,0,0,0,2,208.5,4,208.5
2020,대학교,사립,경기,기존,성결대학교,"5,467",13,601,11,6,0,11,0,26,26,0.4,X,직영(구내),B동,2013,1,329.3,3,338.4,7,292.7,2,329.3
2020,대학교,사립,경기,기존,성결대학교,"5,467",16,601,0,0,0,11,0,0,0,0.4,X,직영(구내),C동,1990,9,225,4,225,0,0,3,225
2020,대학교,사립,경기,기존,성결대학교,"5,467",32,601,29,0,0,11,0,41,41,0.4,X,직영(구내),D동,2015,16,311,16,279.9,0,0,0,0
2020,대학교,사립,경기,기존,성결대학교,"5,467",15,601,5,0,0,11,0,8,8,0.4,X,직영(구내),효성연립,1981,4,226.8,10,226.8,1,226.8,0,0
2020,대학교,사립,경기,기존,성결대학교,"5,467",5,601,0,0,0,11,0,0,0,0.4,X,직영(구내),사택 399-9,1981,0,0,3,226.8,2,226.8,0,0
2020,대학교,사립,경기,기존,성결대학교,"5,467",6,601,0,1,5,11,0,6,6,0.4,X,직영(구내),사택 402-73,1980,0,0,6,226.8,0,0,0,0
2020,대학교,사립,경기,기존,성결대학교,"5,467",38,601,22,6,13,11,1,56,57,0.4,X,직영(구내),신유관2,1991,0,0,1,208.5,0,0,37,208.5
2020,대학교,사립,경기,기존,성결대학교,"5,467",14,601,22,0,0,11,0,77,77,0.4,X,직영(구내),신유관,1991,0,0,0,0,0,0,14,226.8
2020,대학교,사립,경기,기존,성결대학교,"5,467",4,601,0,0,0,11,0,0,0,0.4,X,직영(구내),사택 399-8,1981,0,0,2,226.8,2,226.8,0,0
2020,대학교,사립,경기,기존,성결대학교,"5,467",6,601,0,0,0,11,0,0,0,0.4,X,직영(구내),사택 399-7,1982,0,0,6,226.8,0,0,0,0
2020,대학교,사립,경기,기존,성결대학교,"5,467",11,601,0,0,0,11,0,0,0,0.4,X,직영(구내),605-3,1992,0,0,5,226.8,2,226.8,4,226.8
2020,대학교,사립,서울,기존,성공회대학교,"2,184",53,487,18,8,9,22.3,0,45,45,0.7,X,직영(구내),미가엘관,2010,0,0,10,229.1,43,229.1,0,0
2020,대학교,사립,서울,기존,성공회대학교,"2,184",170,487,123,0,0,22.3,0,274,274,0.7,X,행복기숙사,성공회대학교 행복기숙사 [더·숲],2018,2,245.2,168,245.2,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",204,"5,280",55,52,0,21.4,58,683,741,1.3,X,직영(구내),E-하우스(이스트게이트하우스),2014,3,592.6,201,367.4,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",42,"5,280",0,0,0,21.4,0,73,73,1.3,X,직영(구내),I-하우스(인터내셔널하우스),2005,0,0,42,426.7,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",30,"5,280",19,8,0,21.4,9,38,47,1.3,X,임차,R10(크라운빌 C동),2011,0,0,30,313.3,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",30,"5,280",20,2,0,21.4,10,66,76,1.3,X,임차,R04(크라운빌 A동),2011,0,0,30,313.3,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",35,"5,280",9,5,0,21.4,3,62,65,1.3,X,임차,R03(빅토리하우스),2010,0,0,35,291.4,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",40,"5,280",14,21,0,21.4,3,58,61,1.3,X,직영(구내),C-하우스(코아트빌),2002,0,0,40,337.8,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",48,"5,280",8,45,0,21.4,4,86,90,1.3,X,직영(구내),M-하우스(미가온빌),2007,0,0,48,426.7,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",463,"5,280",166,4,0,21.4,14,973,987,1.3,X,직영(구내),지관,2001,0,0,463,185.2,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",171,"5,280",44,1,0,21.4,5,381,386,1.3,X,직영(구내),예관,1997,0,0,171,185.2,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",100,"5,280",90,63,0,21.4,44,201,245,1.3,X,직영(구내),의관,1979,0,0,100,185.2,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",106,"5,280",57,3,0,21.4,6,498,504,1.3,X,직영(구내),인관,1982,0,0,0,0,0,0,106,126.3
2020,대학교,사립,서울,기존,성균관대학교,"24,638",170,"5,280",27,58,0,21.4,34,523,557,1.3,X,직영(구내),G-하우스(글로벌센터),2014,20,592.6,150,367.8,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",544,"5,280",77,17,0,21.4,0,"1,033","1,033",1.3,X,직영(구내),신관2,2009,388,388.9,156,311.9,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",125,"5,280",50,12,0,21.4,76,344,420,1.3,X,직영(구내),K-하우스(킹고하우스),2013,2,592.6,123,414.8,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",6,"5,280",4,3,0,21.4,3,18,21,1.3,X,임차,R11(이완근관),2014,3,397.8,3,288.4,0,0,0,0
2020,대학교,사립,서울,기존,성균관대학교,"24,638",597,"5,280",167,50,0,21.4,30,"1,388","1,418",1.3,X,직영(구내),신관1,2009,8,633,554,405.6,0,0,35,225.2
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",15,902,0,0,0,9.7,0,56,56,1.4,X,임차,유림,2017,0,0,6,325,0,0,9,295
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",12,902,0,0,0,9.7,32,0,32,1.4,X,임차,이수아트빌,2013,0,0,7,350,2,350,3,300
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",20,902,0,0,0,9.7,40,0,40,1.4,X,임차,삼오아트빌,2013,0,0,20,350,0,0,0,0
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",18,902,18,0,0,9.7,0,58,58,1.4,X,임차,M-City,2011,0,0,18,320,0,0,0,0
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",53,902,0,0,0,9.7,0,425,425,1.4,X,직영(구내),성미료,1977,0,0,16,234.5,3,201.8,34,201.8
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",16,902,26,0,0,9.7,60,0,60,1.4,X,임차,기숙사 별관,2012,0,0,16,295.1,0,0,0,0
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",74,902,43,0,0,9.7,0,48,48,1.4,X,행복기숙사,한국장학재단은행권대학생연합생활관,2017,0,0,74,154.3,0,0,0,0
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",12,902,11,0,0,9.7,0,32,32,1.4,X,임차,이율,2016,3,450,9,320,0,0,0,0
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",18,902,7,0,0,9.7,0,73,73,1.4,X,임차,장수스위트룸,2014,1,360,17,250,0,0,0,0
2020,대학교,사립,서울,기존,성신여자대학교,"9,302",15,902,10,0,0,9.7,0,117,117,1.4,X,임차,운정빌,2017,0,0,15,250,0,0,0,0
